0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
0.105556,0.105556,0.105556,0.105556,0.105556,0.105556,0.0500002,0.105556,0.105556,0.105556,
0.112037,0.112037,0.112037,0.112037,0.112037,0.112037,0.0333336,0.112037,0.0703705,0.112037,
0.119742,0.0840278,0.119742,0.119742,0.119742,0.119742,0.0250002,0.119742,0.0527779,0.119742,
0.129127,0.0672223,0.129127,0.129127,0.0957937,0.129127,0.0200002,0.129127,0.0422223,0.129127,
0.140939,0.0560186,0.107606,0.140939,0.0798281,0.140939,0.0166668,0.140939,0.0351853,0.140939,
0.120805,0.0493446,0.0922336,0.156187,0.0684241,0.156187,0.0142858,0.156187,0.0301588,0.156187,
0.107772,0.0502065,0.0841628,0.170296,0.0619776,0.170296,0.0125001,0.170296,0.026389,0.146103,
0.0957975,0.0514895,0.0786167,0.180999,0.0577397,0.180999,0.0111112,0.180999,0.0234569,0.138792,
0.0862177,0.0525158,0.0741798,0.189561,0.0543495,0.189561,0.0100001,0.189561,0.0211112,0.132944,
0.0783798,0.0560499,0.0736217,0.183162,0.0547906,0.196448,0.0113105,0.196448,0.019192,0.130598,
0.0718481,0.0605139,0.0748271,0.167899,0.0568862,0.202575,0.0143566,0.202575,0.0184586,0.13006,
0.0663214,0.0655813,0.0773629,0.154983,0.0602605,0.207371,0.0188713,0.198338,0.0201678,0.130743,
0.0615841,0.0703626,0.080014,0.143913,0.0636454,0.211623,0.0232926,0.195099,0.0187272,0.131739,
0.0574785,0.0671324,0.0835218,0.134319,0.0677849,0.216613,0.0283137,0.193526,0.0174787,0.133832,
0.0538861,0.0656635,0.0783017,0.126848,0.0726545,0.222057,0.0339835,0.193348,0.0163863,0.136871,
0.0507163,0.0656412,0.0741796,0.121549,0.0692165,0.227963,0.0402101,0.194368,0.0154224,0.140734,
0.0478988,0.0656213,0.0705155,0.116839,0.0661605,0.233212,0.0457448,0.195275,0.0145656,0.144168,
0.0453778,0.0621676,0.0678121,0.11318,0.0639972,0.238272,0.0511836,0.196525,0.013799,0.147685,
0.0431089,0.0590592,0.065379,0.109888,0.0620501,0.242827,0.0560785,0.19765,0.0131091,0.15085,
0.0410561,0.0562469,0.0643551,0.108001,0.0614483,0.247192,0.0612941,0.193606,0.0124848,0.154315,
0.0391899,0.0536902,0.0644075,0.107244,0.0618789,0.251857,0.0607,0.190845,0.0119173,0.15827,
0.037486,0.0513558,0.0652987,0.107319,0.0630993,0.256118,0.0610521,0.188967,0.0113992,0.157906,
0.0359241,0.0493651,0.0667231,0.107992,0.0604702,0.2606,0.0619842,0.187846,0.0109242,0.158171,
0.0344871,0.0485246,0.0686143,0.10909,0.0580513,0.261407,0.0634912,0.187128,0.0104873,0.158719,
0.0331607,0.0484142,0.0709558,0.110681,0.0558186,0.262612,0.0654898,0.187016,0.0100839,0.155768,
0.0319325,0.0488847,0.0736603,0.108745,0.0539741,0.264194,0.0678828,0.187424,0.00971042,0.153592,
0.0307921,0.0496384,0.0764671,0.104862,0.0525923,0.265917,0.0704039,0.188085,0.00936362,0.151879,
0.0297303,0.0504373,0.0791694,0.101246,0.0507788,0.267595,0.0728416,0.188784,0.00904074,0.150377,
0.0287393,0.0517596,0.0821002,0.0978708,0.0490862,0.266935,0.0755536,0.189736,0.00873938,0.14948,
0.0278122,0.0535437,0.0854087,0.0947137,0.0475027,0.266905,0.0752542,0.191206,0.00845746,0.149196,
0.0269431,0.0552163,0.0885104,0.0917539,0.0460183,0.266878,0.0749735,0.192584,0.00819317,0.14893,
0.0261266,0.0572432,0.0917756,0.0889734,0.0446238,0.26484,0.0752202,0.194161,0.00794489,0.149091,
0.0253582,0.0595857,0.0952472,0.0863566,0.0433113,0.260841,0.0759065,0.196021,0.00771122,0.149661,
0.0246337,0.0621972,0.0989031,0.0841377,0.0420738,0.257476,0.076967,0.198144,0.0074909,0.147977,
0.0239494,0.0628021,0.102656,0.0823687,0.0409051,0.254607,0.0782824,0.200444,0.00728281,0.146703,
0.0233021,0.0637561,0.106557,0.0810903,0.0397996,0.249673,0.0799002,0.20296,0.00708598,0.145875,
0.0226889,0.0646599,0.110253,0.0798792,0.0387522,0.244999,0.0814329,0.205344,0.00689951,0.145092,
0.0221071,0.0633948,0.114187,0.078996,0.0377586,0.240858,0.0832315,0.208069,0.0067226,0.144676,
0.0215545,0.0621929,0.117924,0.0781569,0.0368146,0.236924,0.0849402,0.210658,0.00655453,0.144281,
0.0210287,0.0614156,0.121808,0.0777203,0.0359167,0.233538,0.0844823,0.213442,0.00639467,0.144254,
