0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
0.105556,0.105556,0.105556,0.105556,0.105556,0.105556,0.0500002,0.105556,0.105556,0.105556,
0.112037,0.112037,0.112037,0.112037,0.112037,0.112037,0.0333336,0.112037,0.0703705,0.112037,
0.119742,0.0840278,0.119742,0.119742,0.119742,0.119742,0.0250002,0.119742,0.0527779,0.119742,
0.129127,0.0672223,0.129127,0.129127,0.0957937,0.129127,0.0200002,0.129127,0.0422223,0.129127,
0.140939,0.0560186,0.107606,0.140939,0.0798281,0.140939,0.0166668,0.140939,0.0351853,0.140939,
0.120805,0.0480159,0.0922336,0.156519,0.0684241,0.156519,0.0142858,0.156519,0.0301588,0.156519,
0.110712,0.0459913,0.0835485,0.171442,0.0606693,0.171442,0.0125001,0.171442,0.026389,0.145865,
0.0984105,0.0459109,0.0783617,0.182553,0.0563394,0.182553,0.0111112,0.182553,0.0234569,0.138751,
0.0885695,0.0458466,0.0742123,0.191442,0.0528756,0.191442,0.0100001,0.191442,0.0211112,0.133059,
0.0805177,0.0486531,0.0738112,0.184736,0.0532787,0.197945,0.0108204,0.197945,0.0216175,0.130675,
0.0738079,0.0524676,0.0750042,0.169342,0.0552349,0.203453,0.0134092,0.203453,0.0238876,0.12994,
0.0681304,0.0571318,0.0775135,0.156315,0.0585043,0.207846,0.0175644,0.198812,0.027703,0.130479,
0.0632639,0.0619292,0.0804779,0.14515,0.0621457,0.212031,0.022043,0.195556,0.0257242,0.131679,
0.0590464,0.0578315,0.0843894,0.135473,0.066632,0.217185,0.0272185,0.194119,0.0240092,0.134096,
0.055356,0.0556504,0.0791151,0.1283,0.0718081,0.222754,0.0330331,0.194059,0.0225087,0.137416,
0.0520997,0.0550087,0.0756329,0.123257,0.0686322,0.228503,0.0392928,0.19502,0.0211846,0.141369,
0.0492053,0.0544384,0.0725376,0.118775,0.0658092,0.233613,0.0448569,0.195874,0.0200077,0.144883,
0.0466155,0.0515732,0.0701966,0.115175,0.0637136,0.238377,0.0501695,0.196917,0.0189547,0.148309,
0.0442848,0.0489945,0.0680898,0.111935,0.0618275,0.242664,0.0549507,0.197855,0.0180069,0.151392,
0.042176,0.0466615,0.0672827,0.11004,0.0612259,0.246818,0.0600482,0.193823,0.0171495,0.154775,
0.0402589,0.0445405,0.0674863,0.109238,0.0616179,0.251306,0.0594882,0.191044,0.0163699,0.158649,
0.0385085,0.042604,0.068499,0.109272,0.0628083,0.255426,0.0598745,0.189155,0.0156582,0.158194,
0.036904,0.0408288,0.0700364,0.109915,0.0601913,0.259849,0.0608342,0.188041,0.0150058,0.158395,
0.0354278,0.0391956,0.0721175,0.11111,0.0577836,0.260949,0.0624576,0.187496,0.0144055,0.159057,
0.0340652,0.038084,0.07468,0.112844,0.0555612,0.262507,0.0646099,0.187603,0.0138515,0.156194,
0.0328035,0.0376921,0.0775953,0.110851,0.0538555,0.264372,0.0671603,0.188207,0.0133385,0.154126,
0.031632,0.0376598,0.0805981,0.106892,0.0526084,0.266354,0.06983,0.189049,0.0128621,0.152516,
0.0305412,0.037756,0.0835028,0.103206,0.0507943,0.268286,0.0724273,0.189935,0.0124186,0.151133,
0.0295232,0.0384952,0.0865981,0.0997655,0.0491011,0.267856,0.0752777,0.191039,0.0120046,0.150339,
0.0285708,0.0397332,0.0898886,0.0965472,0.0475172,0.265301,0.0783631,0.192407,0.0116174,0.150055,
0.027678,0.0408939,0.0929735,0.0935301,0.0460323,0.262905,0.0812556,0.193689,0.0112543,0.149788,
0.0268393,0.0424721,0.0963191,0.0906959,0.0446374,0.258369,0.0844269,0.195325,0.0109133,0.150002,
0.0260499,0.0444611,0.100096,0.0880284,0.0433245,0.251105,0.0880201,0.197543,0.0105923,0.15078,
0.0253056,0.0467681,0.104046,0.0857301,0.0420867,0.244725,0.0918037,0.200006,0.0102897,0.149239,
0.0246027,0.0466205,0.108195,0.083901,0.0409176,0.239048,0.0957898,0.202766,0.0100039,0.148156,
0.0239813,0.0466647,0.112288,0.0823563,0.0398117,0.232587,0.0997288,0.20554,0.00973348,0.14731,
0.0233502,0.0467148,0.11617,0.0809013,0.0387641,0.226466,0.103467,0.208174,0.00947734,0.146515,
0.0227515,0.0472047,0.118171,0.0799862,0.0377701,0.220659,0.10725,0.210842,0.00923433,0.146131,
0.0221827,0.0476701,0.120071,0.0791169,0.0368259,0.215143,0.110845,0.213376,0.00900347,0.145766,
0.0216417,0.0484915,0.122144,0.0786867,0.0359277,0.209896,0.11274,0.215949,0.00878387,0.14574,
